candidate_id,relative_path,filename,extension,width,height,channels,file_size,raw_sha256,mission,instrument,sol,source_id,product_id,sequence_id,source_metadata_status,readable,quality_flags,duplicate_candidate_group,notes
ie1_train_boulder_percy_sol1100_MCZ_LEFT_2_jpg.rf.be1d93daf69ae8a5f334a7ea1c5b873c.j_3788c9719a76,train/boulder/percy_sol1100_MCZ_LEFT_2_jpg.rf.be1d93daf69ae8a5f334a7ea1c5b873c.jpg,percy_sol1100_MCZ_LEFT_2_jpg.rf.be1d93daf69ae8a5f334a7ea1c5b873c.jpg,.jpg,640,640,3,54872,3788c9719a766acbf3eb89e18984d81d97fdf1ac478e512664b70e0a5cc7c564,UNKNOWN,UNKNOWN,1100,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_3788c9719a766acb,
ie1_train_boulder_percy_sol1100_MCZ_LEFT_3_jpg.rf.985356f26250e8fcfabac0b1453e4f90.j_9f7f612db6f7,train/boulder/percy_sol1100_MCZ_LEFT_3_jpg.rf.985356f26250e8fcfabac0b1453e4f90.jpg,percy_sol1100_MCZ_LEFT_3_jpg.rf.985356f26250e8fcfabac0b1453e4f90.jpg,.jpg,640,640,3,56773,9f7f612db6f7bb33afe30293ac893ecbbbc40c8c211a81332cc0a4a587851d68,UNKNOWN,UNKNOWN,1100,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_9f7f612db6f7bb33,
ie1_train_boulder_percy_sol1100_MCZ_LEFT_4_jpg.rf.c450d6272fc42f15bf9eb92c9dc1a5c8.j_fa0fbd42f874,train/boulder/percy_sol1100_MCZ_LEFT_4_jpg.rf.c450d6272fc42f15bf9eb92c9dc1a5c8.jpg,percy_sol1100_MCZ_LEFT_4_jpg.rf.c450d6272fc42f15bf9eb92c9dc1a5c8.jpg,.jpg,640,640,3,62446,fa0fbd42f87449bb515a6ca4c9aa685917be72bbcc884caee3bad0aa083dc2b0,UNKNOWN,UNKNOWN,1100,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_fa0fbd42f87449bb,
ie1_train_boulder_percy_sol1100_MCZ_LEFT_6_jpg.rf.8b9ebb12270caabb1613651139e40027.j_1a2f7c02fdcd,train/boulder/percy_sol1100_MCZ_LEFT_6_jpg.rf.8b9ebb12270caabb1613651139e40027.jpg,percy_sol1100_MCZ_LEFT_6_jpg.rf.8b9ebb12270caabb1613651139e40027.jpg,.jpg,640,640,3,52013,1a2f7c02fdcd59b0cd91c5696f75d4cfc2a4b46643ed337df1528b81d92f8526,UNKNOWN,UNKNOWN,1100,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_1a2f7c02fdcd59b0,
ie1_train_boulder_percy_sol1100_MCZ_LEFT_7_jpg.rf.66a2c43ac0fc5d17aff2ea1a3e0ebadd.j_d722b11e9ab1,train/boulder/percy_sol1100_MCZ_LEFT_7_jpg.rf.66a2c43ac0fc5d17aff2ea1a3e0ebadd.jpg,percy_sol1100_MCZ_LEFT_7_jpg.rf.66a2c43ac0fc5d17aff2ea1a3e0ebadd.jpg,.jpg,640,640,3,27914,d722b11e9ab106b945f1cdbb96c81045215ed5dce159e55e9057430c6fe1ada8,UNKNOWN,UNKNOWN,1100,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_d722b11e9ab106b9,
ie1_train_boulder_percy_sol1100_MCZ_LEFT_8_jpg.rf.59f80229c91d2051982526c574d88b40.j_2d4f57d4b7f7,train/boulder/percy_sol1100_MCZ_LEFT_8_jpg.rf.59f80229c91d2051982526c574d88b40.jpg,percy_sol1100_MCZ_LEFT_8_jpg.rf.59f80229c91d2051982526c574d88b40.jpg,.jpg,640,640,3,34145,2d4f57d4b7f7cd3b1cfbff3b0a3117ac98fdd667e3afc7fe93aea02a666bc8af,UNKNOWN,UNKNOWN,1100,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_2d4f57d4b7f7cd3b,
ie1_train_boulder_percy_sol1100_MCZ_LEFT_9_jpg.rf.9f538ffaba85d44f6c6c005ba32105d2.j_807ae58a109a,train/boulder/percy_sol1100_MCZ_LEFT_9_jpg.rf.9f538ffaba85d44f6c6c005ba32105d2.jpg,percy_sol1100_MCZ_LEFT_9_jpg.rf.9f538ffaba85d44f6c6c005ba32105d2.jpg,.jpg,640,640,3,62766,807ae58a109a3e93bac579187028472e5dc6c68d08975bde3ead4065e85e716d,UNKNOWN,UNKNOWN,1100,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_807ae58a109a3e93,
ie1_train_boulder_percy_sol1100_MCZ_RIGHT_7_jpg.rf.1383e19fde862d8adfbb5c4e51922834._5ec7ce258e3f,train/boulder/percy_sol1100_MCZ_RIGHT_7_jpg.rf.1383e19fde862d8adfbb5c4e51922834.jpg,percy_sol1100_MCZ_RIGHT_7_jpg.rf.1383e19fde862d8adfbb5c4e51922834.jpg,.jpg,640,640,3,56255,5ec7ce258e3fe32fa9c128e969c4ad2b187ca3f31a362926275405619a02d09e,UNKNOWN,UNKNOWN,1100,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_5ec7ce258e3fe32f,
ie1_train_boulder_percy_sol1100_MCZ_RIGHT_9_jpg.rf.2fae60abde93b8b37d7861878705e778._d99d45e6c937,train/boulder/percy_sol1100_MCZ_RIGHT_9_jpg.rf.2fae60abde93b8b37d7861878705e778.jpg,percy_sol1100_MCZ_RIGHT_9_jpg.rf.2fae60abde93b8b37d7861878705e778.jpg,.jpg,640,640,3,47787,d99d45e6c937c8c92dc98a7ef0229d188c1d14c7dbdd70c7338895289182e593,UNKNOWN,UNKNOWN,1100,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_d99d45e6c937c8c9,
ie1_train_boulder_percy_sol1100_NAVCAM_LEFT_9_jpg.rf.f0c8b2b28c86a70499e18e23d1d3b7f_789270fd29b3,train/boulder/percy_sol1100_NAVCAM_LEFT_9_jpg.rf.f0c8b2b28c86a70499e18e23d1d3b7f5.jpg,percy_sol1100_NAVCAM_LEFT_9_jpg.rf.f0c8b2b28c86a70499e18e23d1d3b7f5.jpg,.jpg,640,640,3,43067,789270fd29b3d70577a3fff5953677b87f0569e3ca13c788615d8fadc94b7212,UNKNOWN,UNKNOWN,1100,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_789270fd29b3d705,
ie1_train_boulder_percy_sol1100_NAVCAM_RIGHT_7_jpg.rf.184f6b05a605e87b73926759612947_d114ba1d172e,train/boulder/percy_sol1100_NAVCAM_RIGHT_7_jpg.rf.184f6b05a605e87b7392675961294794.jpg,percy_sol1100_NAVCAM_RIGHT_7_jpg.rf.184f6b05a605e87b7392675961294794.jpg,.jpg,640,640,3,26546,d114ba1d172e0035a493f8e4949d656e658f13ec1855476dff31c9015389b6d2,UNKNOWN,UNKNOWN,1100,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_d114ba1d172e0035,
ie1_train_boulder_percy_sol1150_MCZ_RIGHT_3_jpg.rf.7e6cf49cc978c13243455eccc1894b4a._c5163eedae66,train/boulder/percy_sol1150_MCZ_RIGHT_3_jpg.rf.7e6cf49cc978c13243455eccc1894b4a.jpg,percy_sol1150_MCZ_RIGHT_3_jpg.rf.7e6cf49cc978c13243455eccc1894b4a.jpg,.jpg,640,640,3,77195,c5163eedae666f2a6ed79db8256574867f1a9d35a1af0252143647279fe16dac,UNKNOWN,UNKNOWN,1150,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_c5163eedae666f2a,
ie1_train_boulder_percy_sol1150_NAVCAM_RIGHT_3_jpg.rf.1112c0fe71f348d1d6ab267f453115_60cf8981acee,train/boulder/percy_sol1150_NAVCAM_RIGHT_3_jpg.rf.1112c0fe71f348d1d6ab267f4531156d.jpg,percy_sol1150_NAVCAM_RIGHT_3_jpg.rf.1112c0fe71f348d1d6ab267f4531156d.jpg,.jpg,640,640,3,26878,60cf8981acee57a9dc45f0c849988d5450d37c79aebde89d71804708960a7b31,UNKNOWN,UNKNOWN,1150,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_60cf8981acee57a9,
ie1_train_boulder_percy_sol1150_REAR_HAZCAM_LEFT_0_jpg.rf.216d8b4511a51638dd5dcad83f_5fa7ffc0b99d,train/boulder/percy_sol1150_REAR_HAZCAM_LEFT_0_jpg.rf.216d8b4511a51638dd5dcad83f86f481.jpg,percy_sol1150_REAR_HAZCAM_LEFT_0_jpg.rf.216d8b4511a51638dd5dcad83f86f481.jpg,.jpg,640,640,3,35661,5fa7ffc0b99d295749f92cdba1a25e39883fb03a67d710bcb9d49c835ff3da7f,UNKNOWN,UNKNOWN,1150,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_5fa7ffc0b99d2957,
ie1_train_boulder_percy_sol1200_MCZ_LEFT_0_jpg.rf.61271c4d9d36849a9de85bda82aa4831.j_77334c021cd0,train/boulder/percy_sol1200_MCZ_LEFT_0_jpg.rf.61271c4d9d36849a9de85bda82aa4831.jpg,percy_sol1200_MCZ_LEFT_0_jpg.rf.61271c4d9d36849a9de85bda82aa4831.jpg,.jpg,640,640,3,68256,77334c021cd08424bcbbf91ed5d935bef2f9560166f9ff818cf07450b6f68885,UNKNOWN,UNKNOWN,1200,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_77334c021cd08424,
ie1_train_boulder_percy_sol1200_MCZ_LEFT_1_jpg.rf.c40dcd7381bf4a815ea07d5f15138c11.j_c892d42c7e8d,train/boulder/percy_sol1200_MCZ_LEFT_1_jpg.rf.c40dcd7381bf4a815ea07d5f15138c11.jpg,percy_sol1200_MCZ_LEFT_1_jpg.rf.c40dcd7381bf4a815ea07d5f15138c11.jpg,.jpg,640,640,3,57738,c892d42c7e8d1c01234ca7db76519f54afa9ad9149d16246d8c90b903b32f8f2,UNKNOWN,UNKNOWN,1200,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_c892d42c7e8d1c01,
ie1_train_boulder_percy_sol1200_MCZ_RIGHT_0_jpg.rf.d1e3dd77300ff949e3544eda666ccf2b._0aea56a4d18b,train/boulder/percy_sol1200_MCZ_RIGHT_0_jpg.rf.d1e3dd77300ff949e3544eda666ccf2b.jpg,percy_sol1200_MCZ_RIGHT_0_jpg.rf.d1e3dd77300ff949e3544eda666ccf2b.jpg,.jpg,640,640,3,62821,0aea56a4d18bc8d87f4220d60166649e59d87e36c0bed68a82b7feba505f1d3b,UNKNOWN,UNKNOWN,1200,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_0aea56a4d18bc8d8,
ie1_train_boulder_percy_sol1300_SUPERCAM_RMI_1_jpg.rf.b247352eed74b43e9d9ca2bc2d6e4a_99ede3086507,train/boulder/percy_sol1300_SUPERCAM_RMI_1_jpg.rf.b247352eed74b43e9d9ca2bc2d6e4a41.jpg,percy_sol1300_SUPERCAM_RMI_1_jpg.rf.b247352eed74b43e9d9ca2bc2d6e4a41.jpg,.jpg,640,640,3,18567,99ede30865074498df3793a70f7a39af38d8362455462ab3022918ce4920b7ea,UNKNOWN,UNKNOWN,1300,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_99ede30865074498,
ie1_train_boulder_percy_sol1300_SUPERCAM_RMI_4_jpg.rf.d477b056625bd6ecc0fa7acc14e0dc_3bc605a183df,train/boulder/percy_sol1300_SUPERCAM_RMI_4_jpg.rf.d477b056625bd6ecc0fa7acc14e0dc20.jpg,percy_sol1300_SUPERCAM_RMI_4_jpg.rf.d477b056625bd6ecc0fa7acc14e0dc20.jpg,.jpg,640,640,3,16788,3bc605a183dffeb2a1860c599ea0ab565e6be5b59bd032b3b77936df20d59c9a,UNKNOWN,UNKNOWN,1300,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_3bc605a183dffeb2,
ie1_train_boulder_percy_sol1300_SUPERCAM_RMI_5_jpg.rf.61c245cdb1c1767aca5e060e99d9cc_9f6e096db92a,train/boulder/percy_sol1300_SUPERCAM_RMI_5_jpg.rf.61c245cdb1c1767aca5e060e99d9cca2.jpg,percy_sol1300_SUPERCAM_RMI_5_jpg.rf.61c245cdb1c1767aca5e060e99d9cca2.jpg,.jpg,640,640,3,15926,9f6e096db92a23c80770b3e538cab0a447e9a43ced58348582e905927ea0deb5,UNKNOWN,UNKNOWN,1300,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_9f6e096db92a23c8,
ie1_train_boulder_percy_sol1400_MCZ_RIGHT_0_jpg.rf.66e56fd9b21d14d5a3a8eb1dab79cb0c._9cc7c18f9711,train/boulder/percy_sol1400_MCZ_RIGHT_0_jpg.rf.66e56fd9b21d14d5a3a8eb1dab79cb0c.jpg,percy_sol1400_MCZ_RIGHT_0_jpg.rf.66e56fd9b21d14d5a3a8eb1dab79cb0c.jpg,.jpg,640,640,3,68807,9cc7c18f971157050d7c965130c06f98d9da357a475cb7f810f27c0552c888e7,UNKNOWN,UNKNOWN,1400,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_9cc7c18f97115705,
ie1_train_boulder_percy_sol1450_MCZ_LEFT_0_jpg.rf.55d3966125a296d5ed648cc567bed6e2.j_13ce2fc41c6d,train/boulder/percy_sol1450_MCZ_LEFT_0_jpg.rf.55d3966125a296d5ed648cc567bed6e2.jpg,percy_sol1450_MCZ_LEFT_0_jpg.rf.55d3966125a296d5ed648cc567bed6e2.jpg,.jpg,640,640,3,80880,13ce2fc41c6d61c2a84447bf96a45edf0309364097ec29efc902a14bfa003bf4,UNKNOWN,UNKNOWN,1450,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_13ce2fc41c6d61c2,
ie1_train_boulder_percy_sol1450_MCZ_LEFT_2_jpg.rf.ae6096ea77905d5d7bd867bb3e3aca80.j_00218d1085d7,train/boulder/percy_sol1450_MCZ_LEFT_2_jpg.rf.ae6096ea77905d5d7bd867bb3e3aca80.jpg,percy_sol1450_MCZ_LEFT_2_jpg.rf.ae6096ea77905d5d7bd867bb3e3aca80.jpg,.jpg,640,640,3,77927,00218d1085d7031059b76dbed9b9419b34eebe6bd3626cc31f6dad0f1e76cc73,UNKNOWN,UNKNOWN,1450,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_00218d1085d70310,
ie1_train_boulder_percy_sol1450_MCZ_LEFT_3_jpg.rf.c5b73c6d4d114ba9dc209755eca52990.j_72ec228932d0,train/boulder/percy_sol1450_MCZ_LEFT_3_jpg.rf.c5b73c6d4d114ba9dc209755eca52990.jpg,percy_sol1450_MCZ_LEFT_3_jpg.rf.c5b73c6d4d114ba9dc209755eca52990.jpg,.jpg,640,640,3,78104,72ec228932d0325fb7888625511e79d82353aebd2e3ae8561c5c37ee1221bce1,UNKNOWN,UNKNOWN,1450,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_72ec228932d0325f,
ie1_train_boulder_percy_sol1450_MCZ_LEFT_5_jpg.rf.a2f29e6fa4f7dc05681bcbe86899e264.j_1842042ef501,train/boulder/percy_sol1450_MCZ_LEFT_5_jpg.rf.a2f29e6fa4f7dc05681bcbe86899e264.jpg,percy_sol1450_MCZ_LEFT_5_jpg.rf.a2f29e6fa4f7dc05681bcbe86899e264.jpg,.jpg,640,640,3,64574,1842042ef501f32078ea0dcd60959302818381fe08f753e333e555faff7d45ee,UNKNOWN,UNKNOWN,1450,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_1842042ef501f320,
ie1_train_boulder_percy_sol1450_MCZ_LEFT_6_jpg.rf.d84465b75bce3479a3f4d32606a254fb.j_c1bc7a198de0,train/boulder/percy_sol1450_MCZ_LEFT_6_jpg.rf.d84465b75bce3479a3f4d32606a254fb.jpg,percy_sol1450_MCZ_LEFT_6_jpg.rf.d84465b75bce3479a3f4d32606a254fb.jpg,.jpg,640,640,3,72009,c1bc7a198de09f7546d14cb78e2ae67822b58cde6e743e2f2b64c0f040f6a652,UNKNOWN,UNKNOWN,1450,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_c1bc7a198de09f75,
ie1_train_boulder_percy_sol1450_MCZ_RIGHT_6_jpg.rf.8e1c6d270acf65c024360a6d69d2b623._ae73c61090ac,train/boulder/percy_sol1450_MCZ_RIGHT_6_jpg.rf.8e1c6d270acf65c024360a6d69d2b623.jpg,percy_sol1450_MCZ_RIGHT_6_jpg.rf.8e1c6d270acf65c024360a6d69d2b623.jpg,.jpg,640,640,3,69743,ae73c61090ac6ded9d8338d56559aa3821500e6f3d1bcad8d40c8cbd3663335a,UNKNOWN,UNKNOWN,1450,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_ae73c61090ac6ded,
ie1_train_boulder_percy_sol1450_MCZ_RIGHT_7_jpg.rf.c9f3160e512bb03d51600dc80249cf2a._c463a4975c4e,train/boulder/percy_sol1450_MCZ_RIGHT_7_jpg.rf.c9f3160e512bb03d51600dc80249cf2a.jpg,percy_sol1450_MCZ_RIGHT_7_jpg.rf.c9f3160e512bb03d51600dc80249cf2a.jpg,.jpg,640,640,3,64046,c463a4975c4e4db31f859221fe51f8d8b946e0e76f8daf2a05c2c3f349b39ae4,UNKNOWN,UNKNOWN,1450,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_c463a4975c4e4db3,
ie1_train_boulder_percy_sol1450_MCZ_RIGHT_9_jpg.rf.f390f8c84becbe615a34db73d9f2610e._5438d9aec78d,train/boulder/percy_sol1450_MCZ_RIGHT_9_jpg.rf.f390f8c84becbe615a34db73d9f2610e.jpg,percy_sol1450_MCZ_RIGHT_9_jpg.rf.f390f8c84becbe615a34db73d9f2610e.jpg,.jpg,640,640,3,65800,5438d9aec78de530b258beac24813229f4b10f45c2ad08ff7e441bbd4d4449f3,UNKNOWN,UNKNOWN,1450,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_5438d9aec78de530,
ie1_train_boulder_percy_sol1450_SUPERCAM_RMI_0_jpg.rf.5aa9e5a33b4bd49808ebd48462e526_2d67d6232d79,train/boulder/percy_sol1450_SUPERCAM_RMI_0_jpg.rf.5aa9e5a33b4bd49808ebd48462e526f2.jpg,percy_sol1450_SUPERCAM_RMI_0_jpg.rf.5aa9e5a33b4bd49808ebd48462e526f2.jpg,.jpg,640,640,3,23207,2d67d6232d79ccf9a7c8578d90db9f2c5286c55e991d37ba253dbb22e79bae66,UNKNOWN,UNKNOWN,1450,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_2d67d6232d79ccf9,
ie1_train_boulder_percy_sol1450_SUPERCAM_RMI_3_jpg.rf.65aa90654d7fb50135a7dabc66f0c6_72be819f4dc6,train/boulder/percy_sol1450_SUPERCAM_RMI_3_jpg.rf.65aa90654d7fb50135a7dabc66f0c6bc.jpg,percy_sol1450_SUPERCAM_RMI_3_jpg.rf.65aa90654d7fb50135a7dabc66f0c6bc.jpg,.jpg,640,640,3,23523,72be819f4dc6ea047736870738f5733c2ac2c64f0577f90a03207a4a9bd04b92,UNKNOWN,UNKNOWN,1450,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_72be819f4dc6ea04,
ie1_train_boulder_percy_sol1450_SUPERCAM_RMI_4_jpg.rf.009d2f76f4391d87d9cd53545f1ac1_2b60fdcc9f85,train/boulder/percy_sol1450_SUPERCAM_RMI_4_jpg.rf.009d2f76f4391d87d9cd53545f1ac14e.jpg,percy_sol1450_SUPERCAM_RMI_4_jpg.rf.009d2f76f4391d87d9cd53545f1ac14e.jpg,.jpg,640,640,3,21950,2b60fdcc9f857c2113260d1b41770aae3a307a273a691c688a8222347cdc3bdd,UNKNOWN,UNKNOWN,1450,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_2b60fdcc9f857c21,
ie1_train_boulder_percy_sol1450_SUPERCAM_RMI_5_jpg.rf.5ba33be37797930d7ac49fb96b3a23_359051da2224,train/boulder/percy_sol1450_SUPERCAM_RMI_5_jpg.rf.5ba33be37797930d7ac49fb96b3a236f.jpg,percy_sol1450_SUPERCAM_RMI_5_jpg.rf.5ba33be37797930d7ac49fb96b3a236f.jpg,.jpg,640,640,3,21541,359051da22242313adfb84845f88a6dcc8f026c2781d4ef67d655450293fba68,UNKNOWN,UNKNOWN,1450,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_359051da22242313,
ie1_train_boulder_percy_sol1450_SUPERCAM_RMI_6_jpg.rf.95f4695a9c477cffd1fb12e41f7e51_5db3be425354,train/boulder/percy_sol1450_SUPERCAM_RMI_6_jpg.rf.95f4695a9c477cffd1fb12e41f7e5113.jpg,percy_sol1450_SUPERCAM_RMI_6_jpg.rf.95f4695a9c477cffd1fb12e41f7e5113.jpg,.jpg,640,640,3,22195,5db3be4253547271d472387c1b5d679f96874ba674b34f8e6183cc1ac07b2f83,UNKNOWN,UNKNOWN,1450,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_5db3be4253547271,
ie1_train_boulder_percy_sol1450_SUPERCAM_RMI_7_jpg.rf.3b91c12f5fce6c936d817b739c3689_6483bc7722c4,train/boulder/percy_sol1450_SUPERCAM_RMI_7_jpg.rf.3b91c12f5fce6c936d817b739c36890b.jpg,percy_sol1450_SUPERCAM_RMI_7_jpg.rf.3b91c12f5fce6c936d817b739c36890b.jpg,.jpg,640,640,3,21477,6483bc7722c44d6c80d17dd149573576ad67c1abe6d65abf052f9f9d7ec3b71e,UNKNOWN,UNKNOWN,1450,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_6483bc7722c44d6c,
ie1_train_boulder_percy_sol1450_SUPERCAM_RMI_9_jpg.rf.ca99f8aa82adf67b2ea2ecbdf4cdbd_6fbaf4754bdb,train/boulder/percy_sol1450_SUPERCAM_RMI_9_jpg.rf.ca99f8aa82adf67b2ea2ecbdf4cdbd14.jpg,percy_sol1450_SUPERCAM_RMI_9_jpg.rf.ca99f8aa82adf67b2ea2ecbdf4cdbd14.jpg,.jpg,640,640,3,18554,6fbaf4754bdb39339d91a0497735179039c5409b1955dfb3d73e0a878541c3a9,UNKNOWN,UNKNOWN,1450,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_6fbaf4754bdb3933,
ie1_train_boulder_percy_sol150_SUPERCAM_RMI_0_jpg.rf.3f31515c0adb12b4719826deeee691f_3cf744f07cbf,train/boulder/percy_sol150_SUPERCAM_RMI_0_jpg.rf.3f31515c0adb12b4719826deeee691ff.jpg,percy_sol150_SUPERCAM_RMI_0_jpg.rf.3f31515c0adb12b4719826deeee691ff.jpg,.jpg,640,640,3,31842,3cf744f07cbf2dd59247e069359f4bf89bc044ae489b6efab221c1cba39350ac,UNKNOWN,UNKNOWN,150,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_3cf744f07cbf2dd5,
ie1_train_boulder_percy_sol150_SUPERCAM_RMI_4_jpg.rf.f3ce409e9b131737e6a5ddd6c9ef2f4_f21f48b590d9,train/boulder/percy_sol150_SUPERCAM_RMI_4_jpg.rf.f3ce409e9b131737e6a5ddd6c9ef2f44.jpg,percy_sol150_SUPERCAM_RMI_4_jpg.rf.f3ce409e9b131737e6a5ddd6c9ef2f44.jpg,.jpg,640,640,3,30997,f21f48b590d9b9e8de71fdd5ed582358f34a6bac6eaa3b0590079e26a0b1570c,UNKNOWN,UNKNOWN,150,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_f21f48b590d9b9e8,
ie1_train_boulder_percy_sol150_SUPERCAM_RMI_5_jpg.rf.aaf2eb1492cc1130c2eee9ec2d994ad_f912d3b08513,train/boulder/percy_sol150_SUPERCAM_RMI_5_jpg.rf.aaf2eb1492cc1130c2eee9ec2d994ad4.jpg,percy_sol150_SUPERCAM_RMI_5_jpg.rf.aaf2eb1492cc1130c2eee9ec2d994ad4.jpg,.jpg,640,640,3,31837,f912d3b085138105adf932323fa37201ea91a92f96f9754984d2c150f795a33e,UNKNOWN,UNKNOWN,150,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_f912d3b085138105,
ie1_train_boulder_percy_sol150_SUPERCAM_RMI_6_jpg.rf.f047747d370a64ebc281753a8a9f560_72a79a16f5b0,train/boulder/percy_sol150_SUPERCAM_RMI_6_jpg.rf.f047747d370a64ebc281753a8a9f5602.jpg,percy_sol150_SUPERCAM_RMI_6_jpg.rf.f047747d370a64ebc281753a8a9f5602.jpg,.jpg,640,640,3,29403,72a79a16f5b029809e2bc9c589f13ee2016db1640518c7433dfe5e6cb1034cd7,UNKNOWN,UNKNOWN,150,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_72a79a16f5b02980,
ie1_train_boulder_percy_sol150_SUPERCAM_RMI_9_jpg.rf.51020e0fef18de3a3198e19bbe2bff4_5f9015d0b877,train/boulder/percy_sol150_SUPERCAM_RMI_9_jpg.rf.51020e0fef18de3a3198e19bbe2bff4a.jpg,percy_sol150_SUPERCAM_RMI_9_jpg.rf.51020e0fef18de3a3198e19bbe2bff4a.jpg,.jpg,640,640,3,33581,5f9015d0b877f7ee0d726bcdb577313bb3dd84185713500cff88cdd3a2c61124,UNKNOWN,UNKNOWN,150,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_5f9015d0b877f7ee,
ie1_train_boulder_percy_sol200_MCZ_LEFT_2_jpg.rf.36c945db9d584ff6152f34d9de431829.jp_185f667674bf,train/boulder/percy_sol200_MCZ_LEFT_2_jpg.rf.36c945db9d584ff6152f34d9de431829.jpg,percy_sol200_MCZ_LEFT_2_jpg.rf.36c945db9d584ff6152f34d9de431829.jpg,.jpg,640,640,3,82279,185f667674bf431f388ff3a6960cb23356782e982df22f354eaf3f5f62f279a0,UNKNOWN,UNKNOWN,200,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_185f667674bf431f,
ie1_train_boulder_percy_sol200_MCZ_LEFT_3_jpg.rf.23000659e7f139b7def6a3202e677868.jp_062592557499,train/boulder/percy_sol200_MCZ_LEFT_3_jpg.rf.23000659e7f139b7def6a3202e677868.jpg,percy_sol200_MCZ_LEFT_3_jpg.rf.23000659e7f139b7def6a3202e677868.jpg,.jpg,640,640,3,71485,062592557499aceea804bd66104934f94d98ad464d36a90cf8e227d13ad8c9c6,UNKNOWN,UNKNOWN,200,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_062592557499acee,
ie1_train_boulder_percy_sol200_MCZ_LEFT_5_jpg.rf.1a2e9c14907ca46330d2fe40402ff030.jp_02798c3c79ce,train/boulder/percy_sol200_MCZ_LEFT_5_jpg.rf.1a2e9c14907ca46330d2fe40402ff030.jpg,percy_sol200_MCZ_LEFT_5_jpg.rf.1a2e9c14907ca46330d2fe40402ff030.jpg,.jpg,640,640,3,70685,02798c3c79ce4ee27372295cc60b2085b89388ff28d8634b90c2fc8431a9c491,UNKNOWN,UNKNOWN,200,UNKNOWN,UNKNOWN,UNKNOWN,partial,true,path_folder_boulder,sha_02798c3c79ce4ee2,
